accusedmasterid,accusedname,case_count,gang_member,account_count,total_transaction_volume,call_count,violent_ratio,risk_score,anomaly
5230,Dipta Pingle,1,0,2,3330702.67,1,1.0,61.66008103860633,-1
5231,Rehaan Chatterjee,1,0,0,0.0,1,1.0,21.477503289656326,1
5232,Jason Hayer,1,0,0,0.0,0,0.0,5.259405546252918,1
5233,Saksham Sarna,1,0,1,6432891.12,2,0.0,55.01036500272287,-1
5234,Nakul Mukhopadhyay,1,0,0,0.0,1,0.0,0.0,1
5235,Oeshi Manda,1,0,3,14967662.42,2,0.0,70.76966711110687,-1
5236,Triveni Gokhale,1,0,0,0.0,1,0.0,0.0,1
5237,Charita Tank,1,0,0,0.0,2,0.0,7.000792908036693,1
5238,Yashvi Sahota,1,0,2,4093948.87,1,0.0,37.245920729670274,1
5239,Eta Chhabra,1,0,0,0.0,2,0.0,7.000792908036693,1
5240,Yashawini Wadhwa,1,0,3,19899444.38,2,0.0,78.02973338087081,-1
5241,Vamakshi Dhingra,1,0,0,0.0,1,0.0,0.0,1
5242,Ethan Bera,1,0,0,0.0,1,0.0,0.0,1
5243,Zashil Sehgal,1,0,0,0.0,1,0.0,0.0,1
5244,Meghana Gade,1,0,0,0.0,0,0.0,5.259405546252918,1
5245,Baghyawati Soni,1,0,0,0.0,1,0.0,0.0,1
5246,Kiaan Chauhan,1,0,0,0.0,2,0.0,7.000792908036693,1
5247,Falak Cherian,1,0,0,0.0,1,0.0,0.0,1
5248,Barkha Choudhury,1,0,0,0.0,5,0.0,63.81800661751681,-1
5249,Fariq Venkataraman,1,0,0,0.0,1,0.0,0.0,1
5250,Bhanumati Dhaliwal,1,0,0,0.0,0,0.0,5.259405546252918,1
5251,Ranveer Purohit,1,0,0,0.0,2,0.0,7.000792908036693,1
5252,Kritika Purohit,1,0,0,0.0,3,0.0,20.407339944972712,1
5253,Nimrat Reddy,1,0,0,0.0,1,0.0,0.0,1
5254,Priya Magar,1,0,0,0.0,0,0.0,5.259405546252918,1
5255,Manya Mukhopadhyay,1,0,0,0.0,1,0.0,0.0,1
5256,Vedika Rau,1,0,1,4417043.08,0,0.0,53.37018358712688,-1
5257,Nandini Aggarwal,1,0,0,0.0,0,0.0,5.259405546252918,1
5258,Aashi Rajagopalan,1,0,0,0.0,3,0.0,20.407339944972712,1
5259,Divya Kaur,1,0,0,0.0,2,0.0,7.000792908036693,1
5260,Hritik Nayar,1,0,0,0.0,1,0.0,0.0,1
5261,Patrick Mukhopadhyay,1,0,0,0.0,0,0.0,5.259405546252918,1
5262,Pavani Parmer,1,0,0,0.0,1,0.0,0.0,1
5263,Sai Dhawan,1,0,0,0.0,2,0.0,7.000792908036693,1
5264,Gaurangi Chand,1,0,0,0.0,0,0.0,5.259405546252918,1
5265,Gauri Kunda,1,0,3,4897107.41,0,0.0,48.33087474098882,1
5266,Adya Doshi,1,0,0,0.0,0,0.0,5.259405546252918,1
5267,Chaitanya Ghose,1,0,0,0.0,1,0.0,0.0,1
5268,Unnati Sampath,1,0,0,0.0,1,0.0,0.0,1
5269,Ria Dash,1,0,0,0.0,1,0.0,0.0,1
5270,Upkaar Garg,1,0,0,0.0,1,0.0,0.0,1
5271,Ucchal Zacharia,1,0,2,8324415.9,2,0.0,50.722613224498204,1
5272,Hemal Master,1,0,3,6147811.14,2,1.0,74.21058241830238,-1
5273,Xavier Kanda,1,0,0,0.0,2,1.0,32.74227984684854,1
5274,Chanakya Kota,1,0,0,0.0,1,0.0,0.0,1
5275,Ekani Jaggi,1,0,0,0.0,2,0.0,7.000792908036693,1
5276,Urishilla Walia,1,0,0,0.0,1,0.0,0.0,1
5277,Ganga Pant,1,0,0,0.0,0,0.0,5.259405546252918,1
5278,Girindra Handa,1,0,0,0.0,1,0.0,0.0,1
5279,Caleb Badal,1,0,0,0.0,3,0.0,20.407339944972712,1
5280,Radha Bhalla,1,0,1,0.0,1,0.0,30.263092311856703,1
5281,Jason Sant,1,0,0,0.0,1,0.0,0.0,1
5282,Nimrat Chad,1,0,1,0.0,1,0.0,30.263092311856703,1
5283,Amara Ramanathan,1,0,2,6406870.14,0,0.0,49.43342973179219,1
5284,Nidhi Narayan,1,0,0,0.0,0,1.0,29.05812705774378,1
5285,Zansi Edwin,1,0,0,0.0,2,1.0,32.74227984684854,1
5286,Ansh Misra,1,0,0,0.0,1,1.0,21.477503289656326,1
5287,Arunima Uppal,1,0,0,0.0,0,1.0,29.05812705774378,1
5288,Anya Deshmukh,1,0,3,7070680.59,1,0.0,46.514962523754264,1
5289,Oeshi Ghose,1,0,0,0.0,1,0.0,0.0,1
5290,Vyanjana Rai,1,0,0,0.0,3,0.0,20.407339944972712,1
5291,Hemang Jaggi,1,0,0,0.0,1,0.0,0.0,1
5292,Aarini Gala,1,0,2,2290644.44,0,0.0,41.61457305004037,1
5293,Reva Om,1,0,0,0.0,2,0.0,7.000792908036693,1
5294,Nicholas Gara,1,0,0,0.0,2,0.0,7.000792908036693,1
5295,Nimrat Tank,1,0,0,0.0,1,0.0,0.0,1
5296,Urvi Kothari,1,0,0,0.0,1,0.0,0.0,1
5297,Akshay Mukhopadhyay,1,0,0,0.0,1,0.0,0.0,1
5298,Chaman Ratti,1,0,0,0.0,1,0.0,0.0,1
5299,Lavanya Sandal,1,0,0,0.0,2,0.0,7.000792908036693,1
5300,Michael Taneja,1,1,0,0.0,1,0.0,66.0639593671493,-1
5301,Maya Salvi,1,0,0,0.0,1,0.0,0.0,1
5302,Pallavi Mani,1,0,0,0.0,0,0.0,5.259405546252918,1
5303,Frado Prashad,1,0,0,0.0,0,0.0,5.259405546252918,1
5304,Ayushman Shankar,1,0,0,0.0,0,0.0,5.259405546252918,1
5305,Waida Kashyap,1,0,0,0.0,1,0.0,0.0,1
5306,Advik Bera,1,0,0,0.0,2,0.0,7.000792908036693,1
5307,Baljiwan Kadakia,1,0,2,1170400.44,3,0.0,55.52685122250406,-1
5308,Janya Contractor,1,0,0,0.0,0,0.0,5.259405546252918,1
5309,Noah Sane,1,0,0,0.0,1,0.0,0.0,1
5310,Vasatika De,1,0,0,0.0,1,0.0,0.0,1
5311,Maanav Mand,1,0,0,0.0,1,1.0,21.477503289656326,1
5312,Oscar D’Alia,1,0,0,0.0,0,1.0,29.05812705774378,1
5313,Megha Dutta,1,0,0,0.0,1,0.0,0.0,1
5314,Bishakha Toor,1,0,0,0.0,1,0.0,0.0,1
5315,Ira Rattan,1,0,0,0.0,2,0.0,7.000792908036693,1
5316,Aayush Konda,1,0,0,0.0,1,0.0,0.0,1
5317,Hemal Gandhi,1,0,0,0.0,0,0.0,5.259405546252918,1
5318,Hemangini Master,1,0,0,0.0,0,0.0,5.259405546252918,1
5319,Yashica Shukla,1,0,0,0.0,0,0.0,5.259405546252918,1
5320,Zayyan Chad,1,0,0,0.0,2,0.0,7.000792908036693,1
5321,Eshana Sabharwal,1,0,0,0.0,3,0.0,20.407339944972712,1
5322,Nicholas Saini,1,0,0,0.0,0,0.0,5.259405546252918,1
5323,Wishi Kata,1,0,3,23593022.07,3,0.0,87.14530391635738,-1
5324,Triya Shan,1,0,0,0.0,0,0.0,5.259405546252918,1
5325,Indrajit Merchant,1,0,3,6458725.35,0,0.0,51.45053835484952,1
5326,Aradhana Patla,1,0,0,0.0,2,1.0,32.74227984684854,1
5327,Christopher Mandal,1,0,0,0.0,1,1.0,21.477503289656326,1
5328,Advaith Borde,1,0,0,0.0,1,0.0,0.0,1
5329,Charita Dugal,1,0,0,0.0,1,0.0,0.0,1
5330,Vihaan Mannan,1,0,0,0.0,1,1.0,21.477503289656326,1
5331,Jackson Dyal,1,0,0,0.0,3,1.0,52.82180552593389,1
5332,Jason Ratta,1,0,0,0.0,2,1.0,32.74227984684854,1
5333,Bimala Dora,1,0,1,2758302.65,0,0.0,47.94683249975306,1
5334,Pooja Bail,1,0,0,0.0,3,0.0,20.407339944972712,1
5335,Amaira Wason,1,0,0,0.0,1,0.0,0.0,1
5336,Bhavani Ramaswamy,1,0,0,0.0,2,0.0,7.000792908036693,1
5337,Anya Kamdar,1,0,1,894416.37,0,0.0,42.179186848361944,1
5338,Rachita Wali,1,0,0,0.0,1,0.0,0.0,1
5339,Brijesh Padmanabhan,1,0,0,0.0,1,0.0,0.0,1
5340,Gagan Varkey,1,0,0,0.0,0,0.0,5.259405546252918,1
5341,Isaiah Khosla,1,0,1,11066706.42,2,0.0,66.24822044172639,-1
5342,Priya Koshy,1,0,2,5438792.26,2,0.0,45.58005140437408,1
5343,Chavvi Nagarajan,1,0,0,0.0,1,0.0,0.0,1
5344,Suhani Verma,1,0,2,1559440.9,1,0.0,38.50078904096947,1
5345,Suhani Krish,1,0,1,521483.34,1,0.0,33.68637163466722,1
5346,Maya Sibal,1,0,3,7429590.87,1,0.0,47.58726557053795,1
5347,Ganga Tank,1,0,0,0.0,2,0.0,7.000792908036693,1
5348,Aadhya Banerjee,1,0,0,0.0,4,0.0,48.107155657708,1
5349,Anika Chad,1,0,0,0.0,3,0.0,20.407339944972712,1
5350,Chakradev Bawa,1,0,0,0.0,0,0.0,5.259405546252918,1
5351,Diya Srinivasan,1,0,0,0.0,0,0.0,5.259405546252918,1
5352,Om Rai,1,0,0,0.0,0,0.0,5.259405546252918,1
5353,Patrick Bhandari,1,0,0,0.0,1,1.0,21.477503289656326,1
5354,Ishaan Jain,1,0,3,9533163.19,0,0.0,61.5720808139232,-1
5355,Siddharth Majumdar,1,0,0,0.0,0,0.0,5.259405546252918,1
5356,Barkha Parmer,1,0,0,0.0,2,0.0,7.000792908036693,1
5357,Aishani Parikh,1,0,2,2821971.63,1,0.0,36.30162154197431,1
5358,Vanya Sidhu,1,0,0,0.0,2,0.0,7.000792908036693,1
5359,Pahal Virk,1,0,1,1440510.72,0,1.0,61.464512704756046,-1
5360,Orinder Misra,1,0,0,0.0,1,0.0,0.0,1
5361,Harshil Narang,1,0,0,0.0,0,0.0,5.259405546252918,1
5362,Mitali Raval,1,0,0,0.0,0,0.0,5.259405546252918,1
5363,Udyati Nigam,1,0,0,0.0,2,0.0,7.000792908036693,1
5364,Praneel Varughese,1,0,0,0.0,0,0.0,5.259405546252918,1
5365,Hritik Sami,1,0,0,0.0,1,0.0,0.0,1
5366,Yamini Bala,1,0,0,0.0,2,0.0,7.000792908036693,1
5367,Girik Majumdar,1,0,0,0.0,2,0.0,7.000792908036693,1
5368,Vanya Palla,1,0,0,0.0,1,0.0,0.0,1
5369,Adweta Sachar,1,0,0,0.0,3,0.0,20.407339944972712,1
5370,Hemani Nanda,1,0,0,0.0,1,0.0,0.0,1
5371,Bhavika Joshi,1,0,3,4235902.44,2,0.0,49.97306716476277,1
5372,Mugdha Nagi,1,0,0,0.0,1,0.0,0.0,1
5373,Nitara Nagy,1,0,1,0.0,2,0.0,36.204853278335065,1
5374,Hredhaan Kothari,1,0,0,0.0,1,0.0,0.0,1
5375,Orinder Shere,1,0,0,0.0,1,0.0,0.0,1
5376,Upma Dewan,1,0,0,0.0,0,0.0,5.259405546252918,1
5377,Ira Nagar,1,0,0,0.0,1,0.0,0.0,1
5378,Lajita Bansal,1,0,2,18019459.36,4,0.0,84.17516373513452,-1
5379,Ikshita Dass,1,0,2,6779029.84,2,0.0,46.91942406611897,1
5380,Idika Sarkar,1,0,0,0.0,0,0.0,5.259405546252918,1
5381,Amara Kanda,1,0,0,0.0,1,0.0,0.0,1
5382,Bina Pillai,1,0,0,0.0,4,0.0,48.107155657708,1
5383,Jhalak Dasgupta,1,0,0,0.0,0,0.0,5.259405546252918,1
5384,Max Kunda,1,0,0,0.0,0,0.0,5.259405546252918,1
5385,Yamini Sehgal,1,0,0,0.0,2,0.0,7.000792908036693,1
5386,Idika Gandhi,1,0,0,0.0,1,0.0,0.0,1
5387,Bhanumati Dhaliwal,1,0,0,0.0,0,0.0,5.259405546252918,1
5388,Yashoda Solanki,1,0,0,0.0,1,0.0,0.0,1
5389,Kala Pall,1,0,0,0.0,1,0.0,0.0,1
5390,Vrishti Jani,1,0,0,0.0,2,0.0,7.000792908036693,1
5391,Arin Ramaswamy,1,0,0,0.0,2,0.0,7.000792908036693,1
5392,Guneet Bhardwaj,1,0,0,0.0,1,0.0,0.0,1
5393,Jhalak Dara,1,0,0,0.0,0,0.0,5.259405546252918,1
5394,Vasatika Kadakia,1,0,0,0.0,0,0.0,5.259405546252918,1
5395,Sachi Bala,1,0,0,0.0,1,0.0,0.0,1
5396,Mahika Chokshi,1,0,0,0.0,1,0.0,0.0,1
5397,Eshana Varghese,1,0,0,0.0,0,0.0,5.259405546252918,1
5398,Yashica Bhatnagar,1,0,0,0.0,0,0.0,5.259405546252918,1
5399,Indrajit Talwar,1,0,0,0.0,1,0.0,0.0,1
5400,Upadhriti Dada,1,0,0,0.0,2,0.0,7.000792908036693,1
5401,Yatin Bassi,1,0,0,0.0,2,0.0,7.000792908036693,1
5402,Bhavna Narayanan,1,0,0,0.0,0,0.0,5.259405546252918,1
5403,Peter Sastry,1,0,2,5373470.93,0,0.0,46.59285729676366,1
5404,Aarna Oza,1,0,0,0.0,1,0.0,0.0,1
5405,Meera Das,1,0,0,0.0,3,0.0,20.407339944972712,1
5406,Logan Randhawa,1,0,0,0.0,0,0.0,5.259405546252918,1
5407,Kabir Kalla,1,0,0,0.0,2,0.0,7.000792908036693,1
5408,Rachita Dugar,1,0,3,4350872.1,1,0.0,40.86190766021813,1
5409,Neel Gopal,1,0,0,0.0,0,1.0,29.05812705774378,1
5410,Urvi Joshi,1,0,0,0.0,2,1.0,32.74227984684854,1
5411,Yahvi Sethi,1,0,0,0.0,0,0.0,5.259405546252918,1
5412,Champak Swamy,1,0,0,0.0,1,0.0,0.0,1
5413,Urmi Desai,1,0,0,0.0,2,1.0,32.74227984684854,1
5414,Yahvi Acharya,1,0,0,0.0,0,1.0,29.05812705774378,1
5415,Adya Doshi,1,0,0,0.0,0,1.0,29.05812705774378,1
5416,Upasna Uppal,1,0,0,0.0,1,1.0,21.477503289656326,1
5417,Tanvi Sethi,1,0,2,6396224.97,0,1.0,70.91885001369637,-1
5418,Adweta Gera,1,0,0,0.0,1,0.0,0.0,1
5419,Charita Chawla,1,0,0,0.0,0,0.0,5.259405546252918,1
5420,Wakeeta Yohannan,1,0,0,0.0,0,0.0,5.259405546252918,1
5421,Yashvi Bhatnagar,1,0,0,0.0,3,0.0,20.407339944972712,1
5422,Gautam Khatri,1,0,0,0.0,1,0.0,0.0,1
5423,Chanchal Khare,1,0,0,0.0,0,0.0,5.259405546252918,1
5424,Amaira Sarna,1,0,0,0.0,0,0.0,5.259405546252918,1
5425,Aradhana Bali,1,0,0,0.0,1,0.0,0.0,1
5426,Farhan Gaba,1,1,0,0.0,1,0.0,66.0639593671493,-1
5427,Manya Agarwal,1,0,3,2139856.37,1,0.0,47.160084293507715,1
5428,Gagan Sunder,1,0,0,0.0,0,0.0,5.259405546252918,1
5429,Krishna Dugal,1,0,0,0.0,0,0.0,5.259405546252918,1
5430,Nicholas Babu,1,0,3,0.0,2,0.0,54.28839162939416,-1
5431,Agastya Dayal,1,0,0,0.0,1,0.0,0.0,1
5432,Dalaja Khanna,1,0,0,0.0,3,1.0,52.82180552593389,1
5433,Lekha Deol,1,0,0,0.0,1,1.0,21.477503289656326,1
5434,Ishanvi Dave,1,0,0,0.0,2,1.0,32.74227984684854,1
5435,Meghana Mital,1,0,0,0.0,3,0.0,20.407339944972712,1
5436,Vedika Jayaraman,1,0,3,8930780.78,2,0.0,56.66920368714803,-1
5437,Aashi Deshmukh,1,0,0,0.0,2,0.0,7.000792908036693,1
5438,Ishani Rajagopalan,1,0,0,0.0,2,0.0,7.000792908036693,1
5439,Harini Hans,1,0,0,0.0,1,0.0,0.0,1
5440,Nilima Biswas,1,0,0,0.0,0,0.0,5.259405546252918,1
5441,Prisha Ray,1,0,2,5128529.5,2,0.0,45.19988525238548,1
5442,Nilima Muni,1,0,0,0.0,3,0.0,20.407339944972712,1
5443,Edhitha Rai,1,0,0,0.0,4,0.0,48.107155657708,1
5444,Zarna Dasgupta,1,0,3,6185118.05,0,0.0,50.397871899932376,1
5445,Mugdha Rout,1,0,0,0.0,0,0.0,5.259405546252918,1
5446,Prisha Saxena,1,0,0,0.0,0,0.0,5.259405546252918,1
5447,Vasatika Yadav,1,1,0,0.0,0,0.0,64.01024603218627,-1
5448,Geetika Pall,1,0,2,7571209.21,0,0.0,52.82779102081529,-1
5449,Fiyaz Keer,1,0,0,0.0,3,0.0,20.407339944972712,1
5450,Kamya Srinivasan,1,0,1,2809262.99,1,0.0,40.87831792573981,1
5451,Vaishnavi Kakar,1,0,0,0.0,0,0.0,5.259405546252918,1
5452,Ridhi Karpe,1,0,0,0.0,1,0.0,0.0,1
5453,Ekiya Randhawa,1,0,0,0.0,4,0.0,48.107155657708,1
5454,Zinal Solanki,1,0,0,0.0,0,1.0,29.05812705774378,1
5455,Gagan Bains,1,0,0,0.0,1,1.0,21.477503289656326,1
5456,Jhalak Chaudry,1,0,0,0.0,0,1.0,29.05812705774378,1
5457,Amruta Chatterjee,1,0,0,0.0,0,1.0,29.05812705774378,1
5458,Anvi Sarin,1,0,0,0.0,0,1.0,29.05812705774378,1
5459,Harita Sarkar,1,0,0,0.0,1,1.0,21.477503289656326,1
5460,Zaid Balay,1,0,0,0.0,1,0.0,0.0,1
5461,Ijaya Wagle,1,0,0,0.0,2,0.0,7.000792908036693,1
5462,Siya Karnik,1,0,0,0.0,2,0.0,7.000792908036693,1
5463,Omisha Doctor,1,0,0,0.0,1,0.0,0.0,1
5464,Parth Desai,1,0,0,0.0,2,0.0,7.000792908036693,1
5465,Theodore Patla,1,0,0,0.0,0,0.0,5.259405546252918,1
5466,Adya Rau,1,0,0,0.0,0,0.0,5.259405546252918,1
5467,Wishi Banik,1,0,0,0.0,2,0.0,7.000792908036693,1
5468,Urishilla Sunder,1,0,1,6329411.97,3,0.0,63.21720940424818,-1
5469,Noah Behl,1,0,0,0.0,3,0.0,20.407339944972712,1
5470,Vanya Handa,1,0,0,0.0,1,0.0,0.0,1
5471,Yashodhara Natarajan,1,0,0,0.0,1,0.0,0.0,1
5472,Nitara Kaur,1,0,0,0.0,1,0.0,0.0,1
5473,Faraj Chanda,1,0,2,3918062.07,1,0.0,36.802417525111444,1
5474,Aashi Rajagopalan,1,0,0,0.0,3,0.0,20.407339944972712,1
5475,Amol Kuruvilla,1,0,1,3540615.05,1,0.0,43.319527379492555,1
5476,Tamanna Choudhary,1,0,0,0.0,1,0.0,0.0,1
5477,Praneel Karnik,1,0,0,0.0,2,0.0,7.000792908036693,1
5478,Pushti Bobal,1,0,0,0.0,0,0.0,5.259405546252918,1
5479,Warinder Bath,1,0,2,2059866.47,0,0.0,41.96857584481519,1
5480,Aayush Konda,1,0,0,0.0,1,0.0,0.0,1
5481,Vasatika Sahota,1,0,3,2596940.5,0,0.0,51.11191068343678,1
5482,Aarna Oza,1,0,0,0.0,1,0.0,0.0,1
5483,Udant Atwal,1,0,0,0.0,1,0.0,0.0,1
5484,Jeevika Ramesh,1,0,0,0.0,0,0.0,5.259405546252918,1
5485,Avni Brar,1,0,0,0.0,1,0.0,0.0,1
5486,Charles Gandhi,1,0,1,0.0,0,0.0,37.374531993477014,1
5487,Indrajit Char,1,1,2,1792458.05,1,0.0,70.60171346355872,-1
5488,Mason Sanghvi,1,0,0,0.0,2,0.0,7.000792908036693,1
5489,Charvi Aurora,1,0,3,27092173.32,2,0.0,82.6107267824388,-1
5490,Saanvi Pandya,1,0,0,0.0,2,0.0,7.000792908036693,1
5491,Bimala Dass,1,0,0,0.0,0,0.0,5.259405546252918,1
5492,Sara Date,1,0,3,6656908.92,0,0.0,51.609169627039876,1
5493,Zaitra Mann,1,0,0,0.0,1,0.0,0.0,1
5494,Zansi Tank,1,0,0,0.0,3,1.0,52.82180552593389,1
5495,Harita Vasa,1,0,0,0.0,1,1.0,21.477503289656326,1
5496,Waida Saha,1,0,0,0.0,1,1.0,21.477503289656326,1
5497,Krishna Pillay,1,0,0,0.0,0,0.0,5.259405546252918,1
5498,Tripti Oommen,1,0,0,0.0,1,0.0,0.0,1
5499,Vaishnavi Pal,1,0,0,0.0,1,0.0,0.0,1
5500,Tripti Raja,1,0,0,0.0,1,0.0,0.0,1
5501,Yamini Kibe,1,0,3,5735691.79,0,0.0,49.57199709019588,1
5502,Zaitra Grewal,1,0,0,0.0,1,1.0,21.477503289656326,1
5503,Vyanjana Vyas,1,0,0,0.0,0,1.0,29.05812705774378,1
5504,Alka Lal,1,0,0,0.0,0,1.0,29.05812705774378,1
5505,William Kibe,1,0,0,0.0,1,1.0,21.477503289656326,1
5506,Aashi Sengupta,1,0,0,0.0,1,1.0,21.477503289656326,1
5507,Krishna Borra,1,0,0,0.0,2,1.0,32.74227984684854,1
5508,Nathan Vyas,1,0,0,0.0,3,1.0,52.82180552593389,1
5509,Arin Hayre,1,0,0,0.0,2,1.0,32.74227984684854,1
5510,Aachal Bhandari,1,0,0,0.0,3,0.0,20.407339944972712,1
5511,Hitesh Ratta,1,0,0,0.0,0,0.0,5.259405546252918,1
5512,Anika Bumb,1,1,0,0.0,0,0.0,64.01024603218627,-1
5513,Nitesh Khanna,1,0,0,0.0,3,0.0,20.407339944972712,1
5514,Faris Kala,1,0,0,0.0,3,0.0,20.407339944972712,1
5515,Januja Kant,1,0,0,0.0,2,0.0,7.000792908036693,1
5516,Damini Bhargava,1,0,2,1826028.4,0,0.0,42.52231655425828,1
5517,Banjeet Rao,1,0,1,1862162.95,0,0.0,42.419854590216644,1
5518,Faras Tiwari,1,0,0,0.0,3,1.0,52.82180552593389,1
5519,Christopher Madan,1,0,2,2853849.76,0,1.0,65.01663710669065,-1
5520,Vedhika Murthy,1,0,0,0.0,1,1.0,21.477503289656326,1
5521,Balhaar Sarraf,1,0,0,0.0,0,0.0,5.259405546252918,1
5522,Max Tandon,1,0,0,0.0,0,0.0,5.259405546252918,1
5523,Yashica Shenoy,1,0,0,0.0,1,0.0,0.0,1
5524,Kashvi Pandey,1,0,0,0.0,1,0.0,0.0,1
5525,Lavanya Sastry,1,0,0,0.0,1,0.0,0.0,1
5526,Jagvi Bansal,1,0,1,2122126.04,2,0.0,43.742253579282675,1
5527,Oeshi Sharma,1,0,0,0.0,0,0.0,5.259405546252918,1
5528,Kashish Wable,1,0,0,0.0,1,0.0,0.0,1
5529,Jagvi Gulati,1,0,0,0.0,0,1.0,29.05812705774378,1
5530,Champak Sankar,1,0,0,0.0,0,1.0,29.05812705774378,1
5531,Janya Chowdhury,1,0,0,0.0,2,1.0,32.74227984684854,1
5532,Xiti Brahmbhatt,1,0,0,0.0,2,1.0,32.74227984684854,1
5533,Aachal Chauhan,1,0,0,0.0,0,0.0,5.259405546252918,1
5534,Ladli Dora,1,0,0,0.0,1,0.0,0.0,1
5535,Mekhala Varty,1,0,0,0.0,2,0.0,7.000792908036693,1
5536,Isha Memon,1,0,1,2839907.88,1,0.0,41.06597665392724,1
5537,Bishakha Sen,1,0,0,0.0,3,0.0,20.407339944972712,1
5538,Raagini Deol,1,0,0,0.0,1,0.0,0.0,1
5539,Jason Lata,1,0,0,0.0,1,0.0,0.0,1
5540,Zansi Mody,1,0,3,5804540.09,1,0.0,42.43584563671739,1
5541,Suhani Srivastava,1,0,0,0.0,2,0.0,7.000792908036693,1
5542,Unni Kothari,1,0,0,0.0,0,0.0,5.259405546252918,1
5543,Warhi Rajagopalan,1,0,0,0.0,1,0.0,0.0,1
5544,Varsha Shetty,1,0,0,0.0,3,0.0,20.407339944972712,1
5545,Tanvi Narasimhan,1,0,0,0.0,1,0.0,0.0,1
5546,Jyoti Nazareth,1,0,0,0.0,3,0.0,20.407339944972712,1
5547,Janani Chaudhary,1,0,0,0.0,2,0.0,7.000792908036693,1
5548,Vidhi Rajagopalan,1,0,0,0.0,0,0.0,5.259405546252918,1
5549,Ubika Mammen,1,0,0,0.0,0,1.0,29.05812705774378,1
5550,Maanav Mand,1,0,0,0.0,1,1.0,21.477503289656326,1
5551,Tara Banerjee,1,0,2,5568430.08,1,1.0,65.6030428135561,-1
5552,Falak Dua,1,0,0,0.0,1,1.0,21.477503289656326,1
5553,Sai Bhatnagar,1,0,0,0.0,0,1.0,29.05812705774378,1
5554,Sathvik Aggarwal,1,0,0,0.0,4,1.0,67.39595197567924,-1
5555,Panini Prabhakar,1,0,0,0.0,0,1.0,29.05812705774378,1
5556,Lekha Shan,1,0,2,1497646.53,0,0.0,44.51862589707327,1
5557,Amol Sandhu,1,0,0,0.0,2,0.0,7.000792908036693,1
5558,William Apte,1,0,0,0.0,0,0.0,5.259405546252918,1
5559,Dhriti Sur,1,0,0,0.0,2,0.0,7.000792908036693,1
5560,Janani Shroff,1,0,0,0.0,1,0.0,0.0,1
5561,Turvi Shukla,1,0,0,0.0,3,1.0,52.82180552593389,1
5562,Ijaya Boase,1,0,0,0.0,0,1.0,29.05812705774378,1
5563,Kamya Kala,1,0,2,1984761.43,1,1.0,60.88919061450787,-1
5564,Chasmum Krishnamurthy,1,1,0,0.0,1,1.0,64.01466179216706,-1
5565,Reva Choudhary,1,0,0,0.0,1,0.0,0.0,1
5566,Yashasvi Jaggi,1,0,0,0.0,1,0.0,0.0,1
5567,Elijah Shah,1,0,3,8812651.44,0,0.0,58.41649979335578,-1
5568,Urmi Bail,1,0,0,0.0,1,0.0,0.0,1
5569,Banjeet Sachar,1,0,0,0.0,2,0.0,7.000792908036693,1
5570,Balendra Bakshi,1,0,0,0.0,0,0.0,5.259405546252918,1
5571,Kamala Grewal,1,0,0,0.0,1,0.0,0.0,1
5572,Harshil Vohra,1,0,0,0.0,1,0.0,0.0,1
5573,Vedhika Rau,1,1,0,0.0,0,0.0,64.01024603218627,-1
5574,Nathan Halder,1,0,0,0.0,0,0.0,5.259405546252918,1
5575,Nitara Bahl,1,0,0,0.0,1,0.0,0.0,1
5576,Anamika Sachdev,1,0,0,0.0,1,0.0,0.0,1
5577,Kavya Dalal,1,0,0,0.0,2,0.0,7.000792908036693,1
5578,Oeshi Chaudhry,1,0,0,0.0,0,0.0,5.259405546252918,1
5579,Gagan Ravel,1,0,0,0.0,1,0.0,0.0,1
5580,Ridhi Sarin,1,0,0,0.0,1,0.0,0.0,1
5581,Jagat Edwin,1,0,0,0.0,2,0.0,7.000792908036693,1
5582,Yutika Pathak,1,1,0,0.0,1,0.0,66.0639593671493,-1
5583,Chavvi Lanka,1,0,0,0.0,1,0.0,0.0,1
5584,Jyoti Wali,1,0,3,2840095.4,1,0.0,44.267705522107896,1
5585,Patrick Mukhopadhyay,1,0,0,0.0,0,0.0,5.259405546252918,1
5586,Qushi Master,1,0,0,0.0,1,0.0,0.0,1
5587,Reyansh Sami,1,0,0,0.0,0,0.0,5.259405546252918,1
5588,Geetika Sandal,1,0,0,0.0,2,0.0,7.000792908036693,1
5589,Jhalak Shroff,1,0,0,0.0,0,0.0,5.259405546252918,1
5590,Osha Chaudhry,1,0,0,0.0,1,0.0,0.0,1
5591,Zaid Munshi,1,0,0,0.0,1,0.0,0.0,1
5592,Rajeshri Sha,1,0,0,0.0,0,0.0,5.259405546252918,1
5593,Tejas Dhaliwal,1,0,0,0.0,0,0.0,5.259405546252918,1
5594,Viraj Sheth,1,0,0,0.0,0,0.0,5.259405546252918,1
5595,Siya Kibe,1,0,0,0.0,0,0.0,5.259405546252918,1
5596,Vaishnavi Prasad,1,0,0,0.0,1,0.0,0.0,1
5597,Tripti Basak,1,0,0,0.0,1,0.0,0.0,1
5598,Shravya Bhatt,1,0,0,0.0,3,0.0,20.407339944972712,1
5599,Ira Iyengar,1,0,2,2265468.46,1,0.0,36.918033033187726,1
5600,Amrita Nori,1,0,0,0.0,0,0.0,5.259405546252918,1
